"document","topic","gamma"
"1940:The Grapes of Wrath",3,0.001
"1940:The Grapes of Wrath",4,0.001
"1940:The Grapes of Wrath",5,0.014
"1940:The Grapes of Wrath",6,0.001
"1940:The Grapes of Wrath",7,0.001
"1940:The Grapes of Wrath",8,0.001
"1940:The Grapes of Wrath",9,0.001
"1940:The Grapes of Wrath",10,0.154
"1940:The Grapes of Wrath",11,0.001
"1940:The Grapes of Wrath",12,0.134
"1940:The Grapes of Wrath",13,0.041
"1940:The Grapes of Wrath",14,0.001
"1940:The Grapes of Wrath",15,0.001
"1940:The Grapes of Wrath",16,0.001
"1940:The Grapes of Wrath",17,0.001
"1940:The Grapes of Wrath",18,0.007
"1940:The Grapes of Wrath",19,0.001
"1940:The Grapes of Wrath",20,0.001
"1940:The Grapes of Wrath",21,0.001
"1940:The Grapes of Wrath",22,0.001
"1940:The Grapes of Wrath",23,0.001
"1940:The Grapes of Wrath",24,0.014
"1940:The Grapes of Wrath",25,0.001
"1940:The Grapes of Wrath",26,0.001
"1940:The Grapes of Wrath",27,0.321
"1940:The Grapes of Wrath",28,0.001
"1940:The Grapes of Wrath",29,0.001
"1940:The Grapes of Wrath",30,0.001
"1940:The Grapes of Wrath",31,0.001
"1940:The Grapes of Wrath",32,0.001
"1940:The Grapes of Wrath",33,0.001
"1940:The Grapes of Wrath",34,0.134
"1940:The Grapes of Wrath",35,0.001
"1940:The Grapes of Wrath",36,0.001
"1940:The Grapes of Wrath",37,0.001
"1940:The Grapes of Wrath",38,0.001
"1940:The Grapes of Wrath",39,0.001
"1940:The Grapes of Wrath",40,0.001
"1940:The Grapes of Wrath",41,0.001
"1940:The Grapes of Wrath",42,0.007
"1940:The Grapes of Wrath",43,0.001
"1940:The Grapes of Wrath",44,0.001
"1940:The Grapes of Wrath",45,0.007
"1940:The Grapes of Wrath",46,0.001
"1940:The Grapes of Wrath",47,0.001
"1940:The Grapes of Wrath",48,0.001
"1940:The Grapes of Wrath",49,0.001
"1940:The Grapes of Wrath",50,0.001
"1940:The Great Dictator",1,0
"1940:The Great Dictator",2,0.009
"1940:The Great Dictator",3,0
"1940:The Great Dictator",4,0
"1940:The Great Dictator",5,0
"1940:The Great Dictator",6,0
"1940:The Great Dictator",7,0
"1940:The Great Dictator",8,0
"1940:The Great Dictator",9,0
"1940:The Great Dictator",10,0.274
"1940:The Great Dictator",11,0
"1940:The Great Dictator",12,0
"1940:The Great Dictator",13,0
"1940:The Great Dictator",14,0
"1940:The Great Dictator",15,0.027
"1940:The Great Dictator",16,0.031
"1940:The Great Dictator",17,0
"1940:The Great Dictator",18,0
"1940:The Great Dictator",19,0
"1940:The Great Dictator",20,0.048
"1940:The Great Dictator",21,0
"1940:The Great Dictator",22,0
"1940:The Great Dictator",23,0
"1940:The Great Dictator",24,0
"1940:The Great Dictator",25,0
"1940:The Great Dictator",26,0.009
"1940:The Great Dictator",27,0
"1940:The Great Dictator",28,0
"1940:The Great Dictator",29,0.122
"1940:The Great Dictator",30,0
"1940:The Great Dictator",31,0
"1940:The Great Dictator",32,0.005
"1940:The Great Dictator",33,0.013
"1940:The Great Dictator",34,0
"1940:The Great Dictator",35,0
"1940:The Great Dictator",36,0
"1940:The Great Dictator",37,0
"1940:The Great Dictator",38,0
"1940:The Great Dictator",39,0
"1940:The Great Dictator",40,0.135
"1940:The Great Dictator",41,0
"1940:The Great Dictator",42,0.144
"1940:The Great Dictator",43,0
"1940:The Great Dictator",44,0
"1940:The Great Dictator",45,0.157
"1940:The Great Dictator",46,0.009
"1940:The Great Dictator",47,0
"1940:The Great Dictator",48,0
"1940:The Great Dictator",49,0
"1940:The Great Dictator",50,0
"1940:The Letter",1,0.017
"1940:The Letter",2,0.017
"1940:The Letter",3,0.017
"1940:The Letter",4,0.017
"1940:The Letter",5,0.017
"1940:The Letter",6,0.017
"1940:The Letter",7,0.017
"1940:The Letter",8,0.017
"1940:The Letter",9,0.017
"1940:The Letter",10,0.017
"1940:The Letter",11,0.017
"1940:The Letter",12,0.017
"1940:The Letter",13,0.017
"1940:The Letter",14,0.017
"1940:The Letter",15,0.017
"1940:The Letter",16,0.017
"1940:The Letter",17,0.017
"1940:The Letter",18,0.017
"1940:The Letter",19,0.017
"1940:The Letter",20,0.017
"1940:The Letter",21,0.183
"1940:The Letter",22,0.017
"1940:The Letter",23,0.017
"1940:The Letter",24,0.017
"1940:The Letter",25,0.017
"1940:The Letter",26,0.017
"1940:The Letter",27,0.017
"1940:The Letter",28,0.017
"1940:The Letter",29,0.017
"1940:The Letter",30,0.017
"1940:The Letter",31,0.017
"1940:The Letter",32,0.017
"1940:The Letter",33,0.017
"1940:The Letter",34,0.017
"1940:The Letter",35,0.017
"1940:The Letter",36,0.017
"1940:The Letter",37,0.017
"1940:The Letter",38,0.017
"1940:The Letter",39,0.017
"1940:The Letter",40,0.017
"1940:The Letter",41,0.017
"1940:The Letter",42,0.017
"1940:The Letter",43,0.017
"1940:The Letter",44,0.017
"1940:The Letter",45,0.017
"1940:The Letter",46,0.017
"1940:The Letter",47,0.017
"1940:The Letter",48,0.017
"1940:The Letter",49,0.017
"1940:The Letter",50,0.017
"1940:The Long Voyage Home",1,0.017
"1940:The Long Voyage Home",2,0.017
"1940:The Long Voyage Home",3,0.017
"1940:The Long Voyage Home",4,0.017
"1940:The Long Voyage Home",5,0.017
"1940:The Long Voyage Home",6,0.017
"1940:The Long Voyage Home",7,0.017
"1940:The Long Voyage Home",8,0.017
"1940:The Long Voyage Home",9,0.017
"1940:The Long Voyage Home",10,0.017
"1940:The Long Voyage Home",11,0.017
"1940:The Long Voyage Home",12,0.017
"1940:The Long Voyage Home",13,0.017
"1940:The Long Voyage Home",14,0.017
"1940:The Long Voyage Home",15,0.017
"1940:The Long Voyage Home",16,0.017
"1940:The Long Voyage Home",17,0.017
"1940:The Long Voyage Home",18,0.017
"1940:The Long Voyage Home",19,0.017
"1940:The Long Voyage Home",20,0.017
"1940:The Long Voyage Home",21,0.017
"1940:The Long Voyage Home",22,0.017
"1940:The Long Voyage Home",23,0.017
"1940:The Long Voyage Home",24,0.017
"1940:The Long Voyage Home",25,0.017
"1940:The Long Voyage Home",26,0.017
"1940:The Long Voyage Home",27,0.017
"1940:The Long Voyage Home",28,0.017
"1940:The Long Voyage Home",29,0.017
"1940:The Long Voyage Home",30,0.017
"1940:The Long Voyage Home",31,0.017
"1940:The Long Voyage Home",32,0.017
"1940:The Long Voyage Home",33,0.017
"1940:The Long Voyage Home",34,0.017
"1940:The Long Voyage Home",35,0.017
"1940:The Long Voyage Home",36,0.017
"1940:The Long Voyage Home",37,0.017
"1940:The Long Voyage Home",38,0.183
"1940:The Long Voyage Home",39,0.017
"1940:The Long Voyage Home",40,0.017
"1940:The Long Voyage Home",41,0.017
"1940:The Long Voyage Home",42,0.017
"1940:The Long Voyage Home",43,0.017
"1940:The Long Voyage Home",44,0.017
"1940:The Long Voyage Home",45,0.017
"1940:The Long Voyage Home",46,0.017
"1940:The Long Voyage Home",47,0.017
"1940:The Long Voyage Home",48,0.017
"1940:The Long Voyage Home",49,0.017
"1940:The Long Voyage Home",50,0.017
"1940:The Philadelphia Story",1,0.001
"1940:The Philadelphia Story",2,0.011
"1940:The Philadelphia Story",3,0.011
"1940:The Philadelphia Story",4,0.001
"1940:The Philadelphia Story",5,0.001
"1940:The Philadelphia Story",6,0.246
"1940:The Philadelphia Story",7,0.177
"1940:The Philadelphia Story",8,0.011
"1940:The Philadelphia Story",9,0.021
"1940:The Philadelphia Story",10,0.001
"1940:The Philadelphia Story",11,0.001
"1940:The Philadelphia Story",12,0.001
"1940:The Philadelphia Story",13,0.001
"1940:The Philadelphia Story",14,0.03
"1940:The Philadelphia Story",15,0.001
"1940:The Philadelphia Story",16,0.001
"1940:The Philadelphia Story",17,0.03
"1940:The Philadelphia Story",18,0.001
"1940:The Philadelphia Story",19,0.001
"1940:The Philadelphia Story",20,0.001
"1940:The Philadelphia Story",21,0.001
"1940:The Philadelphia Story",22,0.001
"1940:The Philadelphia Story",23,0.001
"1940:The Philadelphia Story",24,0.001
"1940:The Philadelphia Story",25,0.001
"1940:The Philadelphia Story",26,0.001
"1940:The Philadelphia Story",27,0.001
"1940:The Philadelphia Story",28,0.226
"1940:The Philadelphia Story",29,0.001
"1940:The Philadelphia Story",30,0.001
"1940:The Philadelphia Story",31,0.079
"1940:The Philadelphia Story",32,0.001
"1940:The Philadelphia Story",33,0.001
"1940:The Philadelphia Story",34,0.06
"1940:The Philadelphia Story",35,0.001
"1940:The Philadelphia Story",36,0.001
"1940:The Philadelphia Story",37,0.011
"1940:The Philadelphia Story",38,0.001
"1940:The Philadelphia Story",39,0.001
"1940:The Philadelphia Story",40,0.001
"1940:The Philadelphia Story",41,0.001
"1940:The Philadelphia Story",42,0.001
"1940:The Philadelphia Story",43,0.03
"1940:The Philadelphia Story",44,0.011
"1940:The Philadelphia Story",45,0.001
"1940:The Philadelphia Story",46,0.001
"1940:The Philadelphia Story",47,0.011
"1940:The Philadelphia Story",48,0.001
"1940:The Philadelphia Story",49,0.001
"1940:The Philadelphia Story",50,0.001
"1941:49th Parallel",1,0.001
"1941:49th Parallel",2,0.017
"1941:49th Parallel",3,0.072
"1941:49th Parallel",4,0.001
"1941:49th Parallel",5,0.001
"1941:49th Parallel",6,0.048
"1941:49th Parallel",7,0.033
"1941:49th Parallel",8,0.001
"1941:49th Parallel",9,0.001
"1941:49th Parallel",10,0.104
"1941:49th Parallel",11,0.001
"1941:49th Parallel",12,0.001
"1941:49th Parallel",13,0.001
"1941:49th Parallel",14,0.001
"1941:49th Parallel",15,0.001
"1941:49th Parallel",16,0.001
"1941:49th Parallel",17,0.001
"1941:49th Parallel",18,0.001
"1941:49th Parallel",19,0.001
"1941:49th Parallel",20,0.279
"1941:49th Parallel",21,0.001
"1941:49th Parallel",22,0.017
"1941:49th Parallel",23,0.009
"1941:49th Parallel",24,0.001
"1941:49th Parallel",25,0.017
"1941:49th Parallel",26,0.001
"1941:49th Parallel",27,0.001
"1941:49th Parallel",28,0.001
"1941:49th Parallel",29,0.199
"1941:49th Parallel",30,0.001
"1941:49th Parallel",31,0.001
"1941:49th Parallel",32,0.001
"1941:49th Parallel",33,0.001
"1941:49th Parallel",34,0.001
"1941:49th Parallel",35,0.001
"1941:49th Parallel",36,0.001
"1941:49th Parallel",37,0.001
"1941:49th Parallel",38,0.001
"1941:49th Parallel",39,0.009
"1941:49th Parallel",40,0.001
"1941:49th Parallel",41,0.001
"1941:49th Parallel",42,0.001
"1941:49th Parallel",43,0.001
"1941:49th Parallel",44,0.001
"1941:49th Parallel",45,0.001
"1941:49th Parallel",46,0.001
"1941:49th Parallel",47,0.136
"1941:49th Parallel",48,0.001
"1941:49th Parallel",49,0.001
"1941:49th Parallel",50,0.033
"1941:Blossoms in the Dust",1,0.017
"1941:Blossoms in the Dust",2,0.017
"1941:Blossoms in the Dust",3,0.017
"1941:Blossoms in the Dust",4,0.017
"1941:Blossoms in the Dust",5,0.017
"1941:Blossoms in the Dust",6,0.017
"1941:Blossoms in the Dust",7,0.017
"1941:Blossoms in the Dust",8,0.183
"1941:Blossoms in the Dust",9,0.017
"1941:Blossoms in the Dust",10,0.017
"1941:Blossoms in the Dust",11,0.017
"1941:Blossoms in the Dust",12,0.017
"1941:Blossoms in the Dust",13,0.017
"1941:Blossoms in the Dust",14,0.017
"1941:Blossoms in the Dust",15,0.017
"1941:Blossoms in the Dust",16,0.017
"1941:Blossoms in the Dust",17,0.017
"1941:Blossoms in the Dust",18,0.017
"1941:Blossoms in the Dust",19,0.017
"1941:Blossoms in the Dust",20,0.017
"1941:Blossoms in the Dust",21,0.017
"1941:Blossoms in the Dust",22,0.017
"1941:Blossoms in the Dust",23,0.017
"1941:Blossoms in the Dust",24,0.017
"1941:Blossoms in the Dust",25,0.017
"1941:Blossoms in the Dust",26,0.017
"1941:Blossoms in the Dust",27,0.017
"1941:Blossoms in the Dust",28,0.017
"1941:Blossoms in the Dust",29,0.017
"1941:Blossoms in the Dust",30,0.017
"1941:Blossoms in the Dust",31,0.017
"1941:Blossoms in the Dust",32,0.017
"1941:Blossoms in the Dust",33,0.017
"1941:Blossoms in the Dust",34,0.017
"1941:Blossoms in the Dust",35,0.017
"1941:Blossoms in the Dust",36,0.017
"1941:Blossoms in the Dust",37,0.017
"1941:Blossoms in the Dust",38,0.017
"1941:Blossoms in the Dust",39,0.017
"1941:Blossoms in the Dust",40,0.017
"1941:Blossoms in the Dust",41,0.017
"1941:Blossoms in the Dust",42,0.017
"1941:Blossoms in the Dust",43,0.017
"1941:Blossoms in the Dust",44,0.017
"1941:Blossoms in the Dust",45,0.017
"1941:Blossoms in the Dust",46,0.017
"1941:Blossoms in the Dust",47,0.017
"1941:Blossoms in the Dust",48,0.017
"1941:Blossoms in the Dust",49,0.017
"1941:Blossoms in the Dust",50,0.017
"1941:Citizen Kane",1,0.221
"1941:Citizen Kane",2,0.018
"1941:Citizen Kane",3,0
"1941:Citizen Kane",4,0
"1941:Citizen Kane",5,0
"1941:Citizen Kane",6,0.212
"1941:Citizen Kane",7,0
"1941:Citizen Kane",8,0
"1941:Citizen Kane",9,0
"1941:Citizen Kane",10,0
"1941:Citizen Kane",11,0.015
"1941:Citizen Kane",12,0.033
"1941:Citizen Kane",13,0.003
"1941:Citizen Kane",14,0.051
"1941:Citizen Kane",15,0
"1941:Citizen Kane",16,0.009
"1941:Citizen Kane",17,0
"1941:Citizen Kane",18,0
"1941:Citizen Kane",19,0.006
"1941:Citizen Kane",20,0
"1941:Citizen Kane",21,0
"1941:Citizen Kane",22,0
"1941:Citizen Kane",23,0.009
"1941:Citizen Kane",24,0.018
"1941:Citizen Kane",25,0.045
"1941:Citizen Kane",26,0
"1941:Citizen Kane",27,0.03
"1941:Citizen Kane",28,0
"1941:Citizen Kane",29,0
"1941:Citizen Kane",30,0.009
"1941:Citizen Kane",31,0
"1941:Citizen Kane",32,0.003
"1941:Citizen Kane",33,0
"1941:Citizen Kane",34,0
"1941:Citizen Kane",35,0
"1941:Citizen Kane",36,0
"1941:Citizen Kane",37,0.021
"1941:Citizen Kane",38,0
"1941:Citizen Kane",39,0.018
"1941:Citizen Kane",40,0
"1941:Citizen Kane",41,0
"1941:Citizen Kane",42,0
"1941:Citizen Kane",43,0
"1941:Citizen Kane",44,0
"1941:Citizen Kane",45,0.066
"1941:Citizen Kane",46,0
"1941:Citizen Kane",47,0
"1941:Citizen Kane",48,0.057
"1941:Citizen Kane",49,0.144
"1941:Citizen Kane",50,0
"1941:Here Comes Mr. Jordan",1,0.026
"1941:Here Comes Mr. Jordan",2,0.06
"1941:Here Comes Mr. Jordan",3,0
"1941:Here Comes Mr. Jordan",4,0
"1941:Here Comes Mr. Jordan",5,0
"1941:Here Comes Mr. Jordan",6,0
"1941:Here Comes Mr. Jordan",7,0
"1941:Here Comes Mr. Jordan",8,0
"1941:Here Comes Mr. Jordan",9,0.012
"1941:Here Comes Mr. Jordan",10,0.119
"1941:Here Comes Mr. Jordan",11,0.026
"1941:Here Comes Mr. Jordan",12,0
"1941:Here Comes Mr. Jordan",13,0.108
"1941:Here Comes Mr. Jordan",14,0
"1941:Here Comes Mr. Jordan",15,0
"1941:Here Comes Mr. Jordan",16,0
"1941:Here Comes Mr. Jordan",17,0
"1941:Here Comes Mr. Jordan",18,0
"1941:Here Comes Mr. Jordan",19,0
"1941:Here Comes Mr. Jordan",20,0
"1941:Here Comes Mr. Jordan",21,0
"1941:Here Comes Mr. Jordan",22,0
"1941:Here Comes Mr. Jordan",23,0
"1941:Here Comes Mr. Jordan",24,0
"1941:Here Comes Mr. Jordan",25,0
"1941:Here Comes Mr. Jordan",26,0
"1941:Here Comes Mr. Jordan",27,0.015
"1941:Here Comes Mr. Jordan",28,0
"1941:Here Comes Mr. Jordan",29,0
"1941:Here Comes Mr. Jordan",30,0.008
"1941:Here Comes Mr. Jordan",31,0
"1941:Here Comes Mr. Jordan",32,0
"1941:Here Comes Mr. Jordan",33,0
"1941:Here Comes Mr. Jordan",34,0
"1941:Here Comes Mr. Jordan",35,0
"1941:Here Comes Mr. Jordan",36,0
"1941:Here Comes Mr. Jordan",37,0
"1941:Here Comes Mr. Jordan",38,0.432
"1941:Here Comes Mr. Jordan",39,0
"1941:Here Comes Mr. Jordan",40,0
"1941:Here Comes Mr. Jordan",41,0.082
"1941:Here Comes Mr. Jordan",42,0.09
"1941:Here Comes Mr. Jordan",43,0
"1941:Here Comes Mr. Jordan",44,0.004
"1941:Here Comes Mr. Jordan",45,0
"1941:Here Comes Mr. Jordan",46,0.004
"1941:Here Comes Mr. Jordan",47,0
"1941:Here Comes Mr. Jordan",48,0
"1941:Here Comes Mr. Jordan",49,0
"1941:Here Comes Mr. Jordan",50,0
"1941:Hold Back the Dawn",1,0.017
"1941:Hold Back the Dawn",2,0.017
"1941:Hold Back the Dawn",3,0.017
"1941:Hold Back the Dawn",4,0.017
"1941:Hold Back the Dawn",5,0.017
"1941:Hold Back the Dawn",6,0.017
"1941:Hold Back the Dawn",7,0.183
"1941:Hold Back the Dawn",8,0.017
"1941:Hold Back the Dawn",9,0.017
"1941:Hold Back the Dawn",10,0.017
"1941:Hold Back the Dawn",11,0.017
"1941:Hold Back the Dawn",12,0.017
"1941:Hold Back the Dawn",13,0.017
"1941:Hold Back the Dawn",14,0.017
"1941:Hold Back the Dawn",15,0.017
"1941:Hold Back the Dawn",16,0.017
"1941:Hold Back the Dawn",17,0.017
"1941:Hold Back the Dawn",18,0.017
"1941:Hold Back the Dawn",19,0.017
"1941:Hold Back the Dawn",20,0.017
"1941:Hold Back the Dawn",21,0.017
"1941:Hold Back the Dawn",22,0.017
"1941:Hold Back the Dawn",23,0.017
"1941:Hold Back the Dawn",24,0.017
"1941:Hold Back the Dawn",25,0.017
"1941:Hold Back the Dawn",26,0.017
"1941:Hold Back the Dawn",27,0.017
"1941:Hold Back the Dawn",28,0.017
"1941:Hold Back the Dawn",29,0.017
"1941:Hold Back the Dawn",30,0.017
"1941:Hold Back the Dawn",31,0.017
"1941:Hold Back the Dawn",32,0.017
"1941:Hold Back the Dawn",33,0.017
"1941:Hold Back the Dawn",34,0.017
"1941:Hold Back the Dawn",35,0.017
"1941:Hold Back the Dawn",36,0.017
"1941:Hold Back the Dawn",37,0.017
"1941:Hold Back the Dawn",38,0.017
"1941:Hold Back the Dawn",39,0.017
"1941:Hold Back the Dawn",40,0.017
"1941:Hold Back the Dawn",41,0.017
"1941:Hold Back the Dawn",42,0.017
"1941:Hold Back the Dawn",43,0.017
"1941:Hold Back the Dawn",44,0.017
"1941:Hold Back the Dawn",45,0.017
"1941:Hold Back the Dawn",46,0.017
"1941:Hold Back the Dawn",47,0.017
"1941:Hold Back the Dawn",48,0.017
"1941:Hold Back the Dawn",49,0.017
"1941:Hold Back the Dawn",50,0.017
"1941:How Green Was My Valley",1,0.017
"1941:How Green Was My Valley",2,0.017
"1941:How Green Was My Valley",3,0.017
"1941:How Green Was My Valley",4,0.017
"1941:How Green Was My Valley",5,0.017
"1941:How Green Was My Valley",6,0.017
"1941:How Green Was My Valley",7,0.017
"1941:How Green Was My Valley",8,0.017
"1941:How Green Was My Valley",9,0.017
"1941:How Green Was My Valley",10,0.017
"1941:How Green Was My Valley",11,0.017
"1941:How Green Was My Valley",12,0.017
"1941:How Green Was My Valley",13,0.017
"1941:How Green Was My Valley",14,0.017
"1941:How Green Was My Valley",15,0.017
"1941:How Green Was My Valley",16,0.017
"1941:How Green Was My Valley",17,0.017
"1941:How Green Was My Valley",18,0.017
"1941:How Green Was My Valley",19,0.017
"1941:How Green Was My Valley",20,0.017
"1941:How Green Was My Valley",21,0.183
"1941:How Green Was My Valley",22,0.017
"1941:How Green Was My Valley",23,0.017
"1941:How Green Was My Valley",24,0.017
"1941:How Green Was My Valley",25,0.017
"1941:How Green Was My Valley",26,0.017
"1941:How Green Was My Valley",27,0.017
"1941:How Green Was My Valley",28,0.017
"1941:How Green Was My Valley",29,0.017
"1941:How Green Was My Valley",30,0.017
"1941:How Green Was My Valley",31,0.017
"1941:How Green Was My Valley",32,0.017
"1941:How Green Was My Valley",33,0.017
"1941:How Green Was My Valley",34,0.017
"1941:How Green Was My Valley",35,0.017
"1941:How Green Was My Valley",36,0.017
"1941:How Green Was My Valley",37,0.017
"1941:How Green Was My Valley",38,0.017
"1941:How Green Was My Valley",39,0.017
"1941:How Green Was My Valley",40,0.017
"1941:How Green Was My Valley",41,0.017
"1941:How Green Was My Valley",42,0.017
"1941:How Green Was My Valley",43,0.017
"1941:How Green Was My Valley",44,0.017
"1941:How Green Was My Valley",45,0.017
"1941:How Green Was My Valley",46,0.017
"1941:How Green Was My Valley",47,0.017
"1941:How Green Was My Valley",48,0.017
"1941:How Green Was My Valley",49,0.017
"1941:How Green Was My Valley",50,0.017
"1941:One Foot in Heaven",1,0.017
"1941:One Foot in Heaven",2,0.017
"1941:One Foot in Heaven",3,0.017
"1941:One Foot in Heaven",4,0.017
"1941:One Foot in Heaven",5,0.017
"1941:One Foot in Heaven",6,0.017
"1941:One Foot in Heaven",7,0.017
"1941:One Foot in Heaven",8,0.017
"1941:One Foot in Heaven",9,0.017
"1941:One Foot in Heaven",10,0.017
"1941:One Foot in Heaven",11,0.017
"1941:One Foot in Heaven",12,0.017
"1941:One Foot in Heaven",13,0.017
"1941:One Foot in Heaven",14,0.017
"1941:One Foot in Heaven",15,0.017
"1941:One Foot in Heaven",16,0.017
"1941:One Foot in Heaven",17,0.017
"1941:One Foot in Heaven",18,0.183
"1941:One Foot in Heaven",19,0.017
"1941:One Foot in Heaven",20,0.017
"1941:One Foot in Heaven",21,0.017
"1941:One Foot in Heaven",22,0.017
"1941:One Foot in Heaven",23,0.017
"1941:One Foot in Heaven",24,0.017
"1941:One Foot in Heaven",25,0.017
"1941:One Foot in Heaven",26,0.017
"1941:One Foot in Heaven",27,0.017
"1941:One Foot in Heaven",28,0.017
"1941:One Foot in Heaven",29,0.017
"1941:One Foot in Heaven",30,0.017
"1941:One Foot in Heaven",31,0.017
"1941:One Foot in Heaven",32,0.017
"1941:One Foot in Heaven",33,0.017
"1941:One Foot in Heaven",34,0.017
"1941:One Foot in Heaven",35,0.017
"1941:One Foot in Heaven",36,0.017
"1941:One Foot in Heaven",37,0.017
"1941:One Foot in Heaven",38,0.017
"1941:One Foot in Heaven",39,0.017
"1941:One Foot in Heaven",40,0.017
"1941:One Foot in Heaven",41,0.017
"1941:One Foot in Heaven",42,0.017
"1941:One Foot in Heaven",43,0.017
"1941:One Foot in Heaven",44,0.017
"1941:One Foot in Heaven",45,0.017
"1941:One Foot in Heaven",46,0.017
"1941:One Foot in Heaven",47,0.017
"1941:One Foot in Heaven",48,0.017
"1941:One Foot in Heaven",49,0.017
"1941:One Foot in Heaven",50,0.017
"1941:Sergeant York",1,0.048
"1941:Sergeant York",2,0
"1941:Sergeant York",3,0
"1941:Sergeant York",4,0
"1941:Sergeant York",5,0
"1941:Sergeant York",6,0
"1941:Sergeant York",7,0
"1941:Sergeant York",8,0
"1941:Sergeant York",9,0.004
"1941:Sergeant York",10,0
"1941:Sergeant York",11,0
"1941:Sergeant York",12,0
"1941:Sergeant York",13,0
"1941:Sergeant York",14,0
"1941:Sergeant York",15,0
"1941:Sergeant York",16,0.22
"1941:Sergeant York",17,0.041
"1941:Sergeant York",18,0.009
"1941:Sergeant York",19,0
"1941:Sergeant York",20,0.108
"1941:Sergeant York",21,0
"1941:Sergeant York",22,0.089
"1941:Sergeant York",23,0
"1941:Sergeant York",24,0
"1941:Sergeant York",25,0
"1941:Sergeant York",26,0
"1941:Sergeant York",27,0.22
"1941:Sergeant York",28,0.001
"1941:Sergeant York",29,0.057
"1941:Sergeant York",30,0
"1941:Sergeant York",31,0.001
"1941:Sergeant York",32,0.001
"1941:Sergeant York",33,0.003
"1941:Sergeant York",34,0.001
"1941:Sergeant York",35,0.001
"1941:Sergeant York",36,0.024
"1941:Sergeant York",37,0
"1941:Sergeant York",38,0
"1941:Sergeant York",39,0
"1941:Sergeant York",40,0.015
"1941:Sergeant York",41,0.031
"1941:Sergeant York",42,0.006
"1941:Sergeant York",43,0.001
"1941:Sergeant York",44,0
"1941:Sergeant York",45,0
"1941:Sergeant York",46,0
"1941:Sergeant York",47,0.022
"1941:Sergeant York",48,0.022
"1941:Sergeant York",49,0
"1941:Sergeant York",50,0.07
"1941:Suspicion",1,0.001
"1941:Suspicion",2,0.001
