"document","topic","gamma"
"2001:ABeautifulMind",44,0
"2001:ABeautifulMind",45,0.116
"2001:ABeautifulMind",46,0.005
"2001:ABeautifulMind",47,0
"2001:ABeautifulMind",48,0
"2001:ABeautifulMind",49,0.001
"2001:ABeautifulMind",50,0.255
"2001:GosfordPark",1,0
"2001:GosfordPark",2,0
"2001:GosfordPark",3,0.052
"2001:GosfordPark",4,0.16
"2001:GosfordPark",5,0
"2001:GosfordPark",6,0
"2001:GosfordPark",7,0.006
"2001:GosfordPark",8,0.001
"2001:GosfordPark",9,0.033
"2001:GosfordPark",10,0
"2001:GosfordPark",11,0.066
"2001:GosfordPark",12,0.029
"2001:GosfordPark",13,0
"2001:GosfordPark",14,0
"2001:GosfordPark",15,0.001
"2001:GosfordPark",16,0
"2001:GosfordPark",17,0.001
"2001:GosfordPark",18,0.001
"2001:GosfordPark",19,0
"2001:GosfordPark",20,0
"2001:GosfordPark",21,0
"2001:GosfordPark",22,0.026
"2001:GosfordPark",23,0.032
"2001:GosfordPark",24,0
"2001:GosfordPark",25,0
"2001:GosfordPark",26,0
"2001:GosfordPark",27,0
"2001:GosfordPark",28,0
"2001:GosfordPark",29,0
"2001:GosfordPark",30,0.042
"2001:GosfordPark",31,0.051
"2001:GosfordPark",32,0.001
"2001:GosfordPark",33,0
"2001:GosfordPark",34,0
"2001:GosfordPark",35,0.001
"2001:GosfordPark",36,0.023
"2001:GosfordPark",37,0
"2001:GosfordPark",38,0.177
"2001:GosfordPark",39,0.001
"2001:GosfordPark",40,0
"2001:GosfordPark",41,0
"2001:GosfordPark",42,0.289
"2001:GosfordPark",43,0
"2001:GosfordPark",44,0
"2001:GosfordPark",45,0
"2001:GosfordPark",46,0
"2001:GosfordPark",47,0
"2001:GosfordPark",48,0
"2001:GosfordPark",49,0.005
"2001:GosfordPark",50,0
"2001:IntheBedroom",1,0
"2001:IntheBedroom",2,0.001
"2001:IntheBedroom",3,0.002
"2001:IntheBedroom",4,0.021
"2001:IntheBedroom",5,0
"2001:IntheBedroom",6,0
"2001:IntheBedroom",7,0
"2001:IntheBedroom",8,0.001
"2001:IntheBedroom",9,0.051
"2001:IntheBedroom",10,0
"2001:IntheBedroom",11,0.03
"2001:IntheBedroom",12,0
"2001:IntheBedroom",13,0
"2001:IntheBedroom",14,0.074
"2001:IntheBedroom",15,0
"2001:IntheBedroom",16,0.015
"2001:IntheBedroom",17,0.001
"2001:IntheBedroom",18,0
"2001:IntheBedroom",19,0
"2001:IntheBedroom",20,0
"2001:IntheBedroom",21,0
"2001:IntheBedroom",22,0.032
"2001:IntheBedroom",23,0
"2001:IntheBedroom",24,0.157
"2001:IntheBedroom",25,0
"2001:IntheBedroom",26,0.032
"2001:IntheBedroom",27,0.003
"2001:IntheBedroom",28,0
"2001:IntheBedroom",29,0
"2001:IntheBedroom",30,0.002
"2001:IntheBedroom",31,0
"2001:IntheBedroom",32,0
"2001:IntheBedroom",33,0
"2001:IntheBedroom",34,0
"2001:IntheBedroom",35,0.032
"2001:IntheBedroom",36,0.003
"2001:IntheBedroom",37,0.001
"2001:IntheBedroom",38,0.001
"2001:IntheBedroom",39,0.001
"2001:IntheBedroom",40,0.002
"2001:IntheBedroom",41,0
"2001:IntheBedroom",42,0.003
"2001:IntheBedroom",43,0.012
"2001:IntheBedroom",44,0
"2001:IntheBedroom",45,0.199
"2001:IntheBedroom",46,0.003
"2001:IntheBedroom",47,0.114
"2001:IntheBedroom",48,0.014
"2001:IntheBedroom",49,0.041
"2001:IntheBedroom",50,0.151
"2001:MoulinRouge!",1,0
"2001:MoulinRouge!",2,0
"2001:MoulinRouge!",3,0
"2001:MoulinRouge!",4,0.1
"2001:MoulinRouge!",5,0
"2001:MoulinRouge!",6,0
"2001:MoulinRouge!",7,0
"2001:MoulinRouge!",8,0
"2001:MoulinRouge!",9,0
"2001:MoulinRouge!",10,0
"2001:MoulinRouge!",11,0.004
"2001:MoulinRouge!",12,0
"2001:MoulinRouge!",13,0
"2001:MoulinRouge!",14,0
"2001:MoulinRouge!",15,0
"2001:MoulinRouge!",16,0
"2001:MoulinRouge!",17,0
"2001:MoulinRouge!",18,0
"2001:MoulinRouge!",19,0.757
"2001:MoulinRouge!",20,0
"2001:MoulinRouge!",21,0
"2001:MoulinRouge!",22,0.001
"2001:MoulinRouge!",23,0.001
"2001:MoulinRouge!",24,0
"2001:MoulinRouge!",25,0
"2001:MoulinRouge!",26,0
"2001:MoulinRouge!",27,0
"2001:MoulinRouge!",28,0
"2001:MoulinRouge!",29,0
"2001:MoulinRouge!",30,0
"2001:MoulinRouge!",31,0
"2001:MoulinRouge!",32,0
"2001:MoulinRouge!",33,0
"2001:MoulinRouge!",34,0
"2001:MoulinRouge!",35,0
"2001:MoulinRouge!",36,0
"2001:MoulinRouge!",37,0
"2001:MoulinRouge!",38,0.078
"2001:MoulinRouge!",39,0
"2001:MoulinRouge!",40,0
"2001:MoulinRouge!",41,0
"2001:MoulinRouge!",42,0.056
"2001:MoulinRouge!",43,0
"2001:MoulinRouge!",44,0
"2001:MoulinRouge!",45,0
"2001:MoulinRouge!",46,0
"2001:MoulinRouge!",47,0
"2001:MoulinRouge!",48,0
"2001:MoulinRouge!",49,0
"2001:MoulinRouge!",50,0
"2001:TheLordoftheRings:TheFellowshipoftheRing",1,0
"2001:TheLordoftheRings:TheFellowshipoftheRing",2,0
"2001:TheLordoftheRings:TheFellowshipoftheRing",3,0.012
"2001:TheLordoftheRings:TheFellowshipoftheRing",4,0.019
"2001:TheLordoftheRings:TheFellowshipoftheRing",5,0
"2001:TheLordoftheRings:TheFellowshipoftheRing",6,0.002
"2001:TheLordoftheRings:TheFellowshipoftheRing",7,0
"2001:TheLordoftheRings:TheFellowshipoftheRing",8,0
"2001:TheLordoftheRings:TheFellowshipoftheRing",9,0
"2001:TheLordoftheRings:TheFellowshipoftheRing",10,0
"2001:TheLordoftheRings:TheFellowshipoftheRing",11,0
"2001:TheLordoftheRings:TheFellowshipoftheRing",12,0
"2001:TheLordoftheRings:TheFellowshipoftheRing",13,0.001
"2001:TheLordoftheRings:TheFellowshipoftheRing",14,0.1
"2001:TheLordoftheRings:TheFellowshipoftheRing",15,0.001
"2001:TheLordoftheRings:TheFellowshipoftheRing",16,0.001
"2001:TheLordoftheRings:TheFellowshipoftheRing",17,0.488
"2001:TheLordoftheRings:TheFellowshipoftheRing",18,0
"2001:TheLordoftheRings:TheFellowshipoftheRing",19,0
"2001:TheLordoftheRings:TheFellowshipoftheRing",20,0.005
"2001:TheLordoftheRings:TheFellowshipoftheRing",21,0
"2001:TheLordoftheRings:TheFellowshipoftheRing",22,0.001
"2001:TheLordoftheRings:TheFellowshipoftheRing",23,0
"2001:TheLordoftheRings:TheFellowshipoftheRing",24,0
"2001:TheLordoftheRings:TheFellowshipoftheRing",25,0
"2001:TheLordoftheRings:TheFellowshipoftheRing",26,0.006
"2001:TheLordoftheRings:TheFellowshipoftheRing",27,0
"2001:TheLordoftheRings:TheFellowshipoftheRing",28,0
"2001:TheLordoftheRings:TheFellowshipoftheRing",29,0
"2001:TheLordoftheRings:TheFellowshipoftheRing",30,0
"2001:TheLordoftheRings:TheFellowshipoftheRing",31,0
"2001:TheLordoftheRings:TheFellowshipoftheRing",32,0.002
"2001:TheLordoftheRings:TheFellowshipoftheRing",33,0
"2001:TheLordoftheRings:TheFellowshipoftheRing",34,0.002
"2001:TheLordoftheRings:TheFellowshipoftheRing",35,0
"2001:TheLordoftheRings:TheFellowshipoftheRing",36,0
"2001:TheLordoftheRings:TheFellowshipoftheRing",37,0
"2001:TheLordoftheRings:TheFellowshipoftheRing",38,0.003
"2001:TheLordoftheRings:TheFellowshipoftheRing",39,0
"2001:TheLordoftheRings:TheFellowshipoftheRing",40,0
"2001:TheLordoftheRings:TheFellowshipoftheRing",41,0
"2001:TheLordoftheRings:TheFellowshipoftheRing",42,0.011
"2001:TheLordoftheRings:TheFellowshipoftheRing",43,0
"2001:TheLordoftheRings:TheFellowshipoftheRing",44,0.002
"2001:TheLordoftheRings:TheFellowshipoftheRing",45,0
"2001:TheLordoftheRings:TheFellowshipoftheRing",46,0
"2001:TheLordoftheRings:TheFellowshipoftheRing",47,0.003
"2001:TheLordoftheRings:TheFellowshipoftheRing",48,0
"2001:TheLordoftheRings:TheFellowshipoftheRing",49,0
"2001:TheLordoftheRings:TheFellowshipoftheRing",50,0.342
"2002:Chicago",1,0
"2002:Chicago",2,0.004
"2002:Chicago",3,0
"2002:Chicago",4,0.09
"2002:Chicago",5,0
"2002:Chicago",6,0
"2002:Chicago",7,0
"2002:Chicago",8,0.001
"2002:Chicago",9,0.037
"2002:Chicago",10,0.001
"2002:Chicago",11,0.293
"2002:Chicago",12,0
"2002:Chicago",13,0
"2002:Chicago",14,0
"2002:Chicago",15,0.006
"2002:Chicago",16,0.001
"2002:Chicago",17,0
"2002:Chicago",18,0
"2002:Chicago",19,0.053
"2002:Chicago",20,0.004
"2002:Chicago",21,0
"2002:Chicago",22,0.037
"2002:Chicago",23,0
"2002:Chicago",24,0.001
"2002:Chicago",25,0.003
"2002:Chicago",26,0
"2002:Chicago",27,0
"2002:Chicago",28,0.018
"2002:Chicago",29,0
"2002:Chicago",30,0.083
"2002:Chicago",31,0.002
"2002:Chicago",32,0
"2002:Chicago",33,0
"2002:Chicago",34,0.028
"2002:Chicago",35,0
"2002:Chicago",36,0.038
"2002:Chicago",37,0
"2002:Chicago",38,0.001
"2002:Chicago",39,0
"2002:Chicago",40,0
"2002:Chicago",41,0.001
"2002:Chicago",42,0.096
"2002:Chicago",43,0.001
"2002:Chicago",44,0.001
"2002:Chicago",45,0
"2002:Chicago",46,0
"2002:Chicago",47,0
"2002:Chicago",48,0
"2002:Chicago",49,0.156
"2002:Chicago",50,0.043
"2002:GangsofNewYork",1,0
"2002:GangsofNewYork",2,0
"2002:GangsofNewYork",3,0.016
"2002:GangsofNewYork",4,0.023
"2002:GangsofNewYork",5,0
"2002:GangsofNewYork",6,0
"2002:GangsofNewYork",7,0.029
"2002:GangsofNewYork",8,0.012
"2002:GangsofNewYork",9,0.001
"2002:GangsofNewYork",10,0.396
"2002:GangsofNewYork",11,0.056
"2002:GangsofNewYork",12,0
"2002:GangsofNewYork",13,0
"2002:GangsofNewYork",14,0.096
"2002:GangsofNewYork",15,0
"2002:GangsofNewYork",16,0
"2002:GangsofNewYork",17,0.021
"2002:GangsofNewYork",18,0
"2002:GangsofNewYork",19,0.005
"2002:GangsofNewYork",20,0.02
"2002:GangsofNewYork",21,0.001
"2002:GangsofNewYork",22,0.032
"2002:GangsofNewYork",23,0.008
"2002:GangsofNewYork",24,0
"2002:GangsofNewYork",25,0.012
"2002:GangsofNewYork",26,0.007
"2002:GangsofNewYork",27,0
"2002:GangsofNewYork",28,0
"2002:GangsofNewYork",29,0.004
"2002:GangsofNewYork",30,0
"2002:GangsofNewYork",31,0
"2002:GangsofNewYork",32,0.007
"2002:GangsofNewYork",33,0
"2002:GangsofNewYork",34,0
"2002:GangsofNewYork",35,0
"2002:GangsofNewYork",36,0.013
"2002:GangsofNewYork",37,0
"2002:GangsofNewYork",38,0.011
"2002:GangsofNewYork",39,0.001
"2002:GangsofNewYork",40,0.007
"2002:GangsofNewYork",41,0
"2002:GangsofNewYork",42,0
"2002:GangsofNewYork",43,0.001
"2002:GangsofNewYork",44,0.001
"2002:GangsofNewYork",45,0
"2002:GangsofNewYork",46,0
"2002:GangsofNewYork",47,0
"2002:GangsofNewYork",48,0
"2002:GangsofNewYork",49,0.001
"2002:GangsofNewYork",50,0.218
"2002:TheLordoftheRings:TheTwoTowers",1,0
"2002:TheLordoftheRings:TheTwoTowers",2,0
"2002:TheLordoftheRings:TheTwoTowers",3,0
"2002:TheLordoftheRings:TheTwoTowers",4,0
"2002:TheLordoftheRings:TheTwoTowers",5,0
"2002:TheLordoftheRings:TheTwoTowers",6,0
"2002:TheLordoftheRings:TheTwoTowers",7,0
"2002:TheLordoftheRings:TheTwoTowers",8,0
"2002:TheLordoftheRings:TheTwoTowers",9,0
"2002:TheLordoftheRings:TheTwoTowers",10,0
"2002:TheLordoftheRings:TheTwoTowers",11,0.002
"2002:TheLordoftheRings:TheTwoTowers",12,0
"2002:TheLordoftheRings:TheTwoTowers",13,0.001
"2002:TheLordoftheRings:TheTwoTowers",14,0.069
"2002:TheLordoftheRings:TheTwoTowers",15,0
"2002:TheLordoftheRings:TheTwoTowers",16,0.003
"2002:TheLordoftheRings:TheTwoTowers",17,0.555
"2002:TheLordoftheRings:TheTwoTowers",18,0
"2002:TheLordoftheRings:TheTwoTowers",19,0
"2002:TheLordoftheRings:TheTwoTowers",20,0.012
"2002:TheLordoftheRings:TheTwoTowers",21,0.008
"2002:TheLordoftheRings:TheTwoTowers",22,0.015
"2002:TheLordoftheRings:TheTwoTowers",23,0.007
"2002:TheLordoftheRings:TheTwoTowers",24,0
"2002:TheLordoftheRings:TheTwoTowers",25,0
"2002:TheLordoftheRings:TheTwoTowers",26,0
"2002:TheLordoftheRings:TheTwoTowers",27,0
"2002:TheLordoftheRings:TheTwoTowers",28,0.01
"2002:TheLordoftheRings:TheTwoTowers",29,0
"2002:TheLordoftheRings:TheTwoTowers",30,0.001
"2002:TheLordoftheRings:TheTwoTowers",31,0
"2002:TheLordoftheRings:TheTwoTowers",32,0.009
"2002:TheLordoftheRings:TheTwoTowers",33,0
"2002:TheLordoftheRings:TheTwoTowers",34,0
"2002:TheLordoftheRings:TheTwoTowers",35,0
"2002:TheLordoftheRings:TheTwoTowers",36,0.002
"2002:TheLordoftheRings:TheTwoTowers",37,0
"2002:TheLordoftheRings:TheTwoTowers",38,0
"2002:TheLordoftheRings:TheTwoTowers",39,0
"2002:TheLordoftheRings:TheTwoTowers",40,0
"2002:TheLordoftheRings:TheTwoTowers",41,0
"2002:TheLordoftheRings:TheTwoTowers",42,0
"2002:TheLordoftheRings:TheTwoTowers",43,0
"2002:TheLordoftheRings:TheTwoTowers",44,0
"2002:TheLordoftheRings:TheTwoTowers",45,0
"2002:TheLordoftheRings:TheTwoTowers",46,0.001
"2002:TheLordoftheRings:TheTwoTowers",47,0
"2002:TheLordoftheRings:TheTwoTowers",48,0.006
"2002:TheLordoftheRings:TheTwoTowers",49,0
"2002:TheLordoftheRings:TheTwoTowers",50,0.296
"2002:ThePianist",1,0.009
"2002:ThePianist",2,0
"2002:ThePianist",3,0
"2002:ThePianist",4,0
"2002:ThePianist",5,0
"2002:ThePianist",6,0
"2002:ThePianist",7,0
"2002:ThePianist",8,0.002
"2002:ThePianist",9,0
"2002:ThePianist",10,0
"2002:ThePianist",11,0
"2002:ThePianist",12,0
"2002:ThePianist",13,0
"2002:ThePianist",14,0.125
"2002:ThePianist",15,0.015
"2002:ThePianist",16,0
"2002:ThePianist",17,0
"2002:ThePianist",18,0
"2002:ThePianist",19,0
"2002:ThePianist",20,0
"2002:ThePianist",21,0
"2002:ThePianist",22,0.08
"2002:ThePianist",23,0.053
"2002:ThePianist",24,0
"2002:ThePianist",25,0
"2002:ThePianist",26,0
"2002:ThePianist",27,0
"2002:ThePianist",28,0
"2002:ThePianist",29,0.01
"2002:ThePianist",30,0
"2002:ThePianist",31,0.301
"2002:ThePianist",32,0
"2002:ThePianist",33,0
"2002:ThePianist",34,0.017
"2002:ThePianist",35,0
"2002:ThePianist",36,0
"2002:ThePianist",37,0
"2002:ThePianist",38,0
"2002:ThePianist",39,0.042
"2002:ThePianist",40,0
"2002:ThePianist",41,0.007
"2002:ThePianist",42,0.001
"2002:ThePianist",43,0.103
"2002:ThePianist",44,0
"2002:ThePianist",45,0.046
"2002:ThePianist",46,0
"2002:ThePianist",47,0.021
"2002:ThePianist",48,0
"2002:ThePianist",49,0
"2002:ThePianist",50,0.167
"2003:LostinTranslation",1,0
"2003:LostinTranslation",2,0.003
"2003:LostinTranslation",3,0.069
"2003:LostinTranslation",4,0
"2003:LostinTranslation",5,0
"2003:LostinTranslation",6,0
"2003:LostinTranslation",7,0
"2003:LostinTranslation",8,0
"2003:LostinTranslation",9,0.263
"2003:LostinTranslation",10,0
"2003:LostinTranslation",11,0
"2003:LostinTranslation",12,0
"2003:LostinTranslation",13,0
"2003:LostinTranslation",14,0
"2003:LostinTranslation",15,0.005
"2003:LostinTranslation",16,0
"2003:LostinTranslation",17,0
"2003:LostinTranslation",18,0
"2003:LostinTranslation",19,0.003
"2003:LostinTranslation",20,0
"2003:LostinTranslation",21,0.001
"2003:LostinTranslation",22,0
"2003:LostinTranslation",23,0
"2003:LostinTranslation",24,0
"2003:LostinTranslation",25,0
"2003:LostinTranslation",26,0.005
"2003:LostinTranslation",27,0.053
"2003:LostinTranslation",28,0
"2003:LostinTranslation",29,0.001
"2003:LostinTranslation",30,0
"2003:LostinTranslation",31,0.002
"2003:LostinTranslation",32,0
"2003:LostinTranslation",33,0
"2003:LostinTranslation",34,0.079
"2003:LostinTranslation",35,0.002
"2003:LostinTranslation",36,0
"2003:LostinTranslation",37,0.003
"2003:LostinTranslation",38,0
"2003:LostinTranslation",39,0
"2003:LostinTranslation",40,0.077
"2003:LostinTranslation",41,0
"2003:LostinTranslation",42,0
"2003:LostinTranslation",43,0.209
"2003:LostinTranslation",44,0
"2003:LostinTranslation",45,0.218
"2003:LostinTranslation",46,0
"2003:LostinTranslation",47,0
"2003:LostinTranslation",48,0.002
"2003:LostinTranslation",49,0.001
"2003:LostinTranslation",50,0.001
"2003:MasterandCommander:TheFarSideoftheWorld",1,0
"2003:MasterandCommander:TheFarSideoftheWorld",2,0.006
"2003:MasterandCommander:TheFarSideoftheWorld",3,0
"2003:MasterandCommander:TheFarSideoftheWorld",4,0.216
"2003:MasterandCommander:TheFarSideoftheWorld",5,0
"2003:MasterandCommander:TheFarSideoftheWorld",6,0
"2003:MasterandCommander:TheFarSideoftheWorld",7,0.401
"2003:MasterandCommander:TheFarSideoftheWorld",8,0
"2003:MasterandCommander:TheFarSideoftheWorld",9,0
"2003:MasterandCommander:TheFarSideoftheWorld",10,0.001
"2003:MasterandCommander:TheFarSideoftheWorld",11,0.023
"2003:MasterandCommander:TheFarSideoftheWorld",12,0
"2003:MasterandCommander:TheFarSideoftheWorld",13,0.01
"2003:MasterandCommander:TheFarSideoftheWorld",14,0
"2003:MasterandCommander:TheFarSideoftheWorld",15,0
"2003:MasterandCommander:TheFarSideoftheWorld",16,0.001
"2003:MasterandCommander:TheFarSideoftheWorld",17,0
"2003:MasterandCommander:TheFarSideoftheWorld",18,0
"2003:MasterandCommander:TheFarSideoftheWorld",19,0
"2003:MasterandCommander:TheFarSideoftheWorld",20,0.081
"2003:MasterandCommander:TheFarSideoftheWorld",21,0
"2003:MasterandCommander:TheFarSideoftheWorld",22,0
"2003:MasterandCommander:TheFarSideoftheWorld",23,0.013
"2003:MasterandCommander:TheFarSideoftheWorld",24,0
"2003:MasterandCommander:TheFarSideoftheWorld",25,0
"2003:MasterandCommander:TheFarSideoftheWorld",26,0.077
"2003:MasterandCommander:TheFarSideoftheWorld",27,0
"2003:MasterandCommander:TheFarSideoftheWorld",28,0.031
"2003:MasterandCommander:TheFarSideoftheWorld",29,0
"2003:MasterandCommander:TheFarSideoftheWorld",30,0
"2003:MasterandCommander:TheFarSideoftheWorld",31,0
"2003:MasterandCommander:TheFarSideoftheWorld",32,0.003
"2003:MasterandCommander:TheFarSideoftheWorld",33,0.006
"2003:MasterandCommander:TheFarSideoftheWorld",34,0
"2003:MasterandCommander:TheFarSideoftheWorld",35,0.004
"2003:MasterandCommander:TheFarSideoftheWorld",36,0.002
"2003:MasterandCommander:TheFarSideoftheWorld",37,0.008
"2003:MasterandCommander:TheFarSideoftheWorld",38,0.04
"2003:MasterandCommander:TheFarSideoftheWorld",39,0
"2003:MasterandCommander:TheFarSideoftheWorld",40,0.005
"2003:MasterandCommander:TheFarSideoftheWorld",41,0.005
"2003:MasterandCommander:TheFarSideoftheWorld",42,0
"2003:MasterandCommander:TheFarSideoftheWorld",43,0
"2003:MasterandCommander:TheFarSideoftheWorld",44,0.001
"2003:MasterandCommander:TheFarSideoftheWorld",45,0.006
"2003:MasterandCommander:TheFarSideoftheWorld",46,0
"2003:MasterandCommander:TheFarSideoftheWorld",47,0
"2003:MasterandCommander:TheFarSideoftheWorld",48,0.004
"2003:MasterandCommander:TheFarSideoftheWorld",49,0
"2003:MasterandCommander:TheFarSideoftheWorld",50,0.056
"2003:MysticRiver",1,0
"2003:MysticRiver",2,0
"2003:MysticRiver",3,0
"2003:MysticRiver",4,0.055
"2003:MysticRiver",5,0
"2003:MysticRiver",6,0
"2003:MysticRiver",7,0
"2003:MysticRiver",8,0
"2003:MysticRiver",9,0.064
"2003:MysticRiver",10,0
"2003:MysticRiver",11,0.289
"2003:MysticRiver",12,0.002
"2003:MysticRiver",13,0
"2003:MysticRiver",14,0
"2003:MysticRiver",15,0
"2003:MysticRiver",16,0
"2003:MysticRiver",17,0
"2003:MysticRiver",18,0
"2003:MysticRiver",19,0
"2003:MysticRiver",20,0
"2003:MysticRiver",21,0
"2003:MysticRiver",22,0.132
"2003:MysticRiver",23,0
"2003:MysticRiver",24,0.055
"2003:MysticRiver",25,0.016
"2003:MysticRiver",26,0
"2003:MysticRiver",27,0
"2003:MysticRiver",28,0
"2003:MysticRiver",29,0
"2003:MysticRiver",30,0.056
"2003:MysticRiver",31,0
"2003:MysticRiver",32,0.006
"2003:MysticRiver",33,0
"2003:MysticRiver",34,0
"2003:MysticRiver",35,0.021
"2003:MysticRiver",36,0
"2003:MysticRiver",37,0.001
"2003:MysticRiver",38,0
"2003:MysticRiver",39,0.001
"2003:MysticRiver",40,0
"2003:MysticRiver",41,0
"2003:MysticRiver",42,0
"2003:MysticRiver",43,0
"2003:MysticRiver",44,0.188
"2003:MysticRiver",45,0.042
"2003:MysticRiver",46,0
"2003:MysticRiver",47,0
"2003:MysticRiver",48,0.02
"2003:MysticRiver",49,0.045
"2003:MysticRiver",50,0.004
"2003:Seabiscuit",1,0
"2003:Seabiscuit",2,0.068
"2003:Seabiscuit",3,0
"2003:Seabiscuit",4,0.096
"2003:Seabiscuit",5,0.006
"2003:Seabiscuit",6,0
"2003:Seabiscuit",7,0.059
"2003:Seabiscuit",8,0.044
"2003:Seabiscuit",9,0
"2003:Seabiscuit",10,0
"2003:Seabiscuit",11,0.237
"2003:Seabiscuit",12,0.001
"2003:Seabiscuit",13,0
"2003:Seabiscuit",14,0.004
"2003:Seabiscuit",15,0
"2003:Seabiscuit",16,0.001
"2003:Seabiscuit",17,0
"2003:Seabiscuit",18,0
"2003:Seabiscuit",19,0
"2003:Seabiscuit",20,0.004
"2003:Seabiscuit",21,0
"2003:Seabiscuit",22,0
"2003:Seabiscuit",23,0
"2003:Seabiscuit",24,0
"2003:Seabiscuit",25,0
"2003:Seabiscuit",26,0.007
"2003:Seabiscuit",27,0.029
"2003:Seabiscuit",28,0
"2003:Seabiscuit",29,0.152
"2003:Seabiscuit",30,0.175
"2003:Seabiscuit",31,0
"2003:Seabiscuit",32,0
"2003:Seabiscuit",33,0
"2003:Seabiscuit",34,0.004
"2003:Seabiscuit",35,0
"2003:Seabiscuit",36,0
"2003:Seabiscuit",37,0
"2003:Seabiscuit",38,0
"2003:Seabiscuit",39,0.034
"2003:Seabiscuit",40,0
"2003:Seabiscuit",41,0
"2003:Seabiscuit",42,0
"2003:Seabiscuit",43,0.004
"2003:Seabiscuit",44,0
"2003:Seabiscuit",45,0
"2003:Seabiscuit",46,0
"2003:Seabiscuit",47,0
"2003:Seabiscuit",48,0.031
"2003:Seabiscuit",49,0
"2003:Seabiscuit",50,0.041
"2003:TheLordoftheRings:TheReturnoftheKing",1,0
"2003:TheLordoftheRings:TheReturnoftheKing",2,0
"2003:TheLordoftheRings:TheReturnoftheKing",3,0
"2003:TheLordoftheRings:TheReturnoftheKing",4,0
"2003:TheLordoftheRings:TheReturnoftheKing",5,0.001
"2003:TheLordoftheRings:TheReturnoftheKing",6,0
"2003:TheLordoftheRings:TheReturnoftheKing",7,0.019
"2003:TheLordoftheRings:TheReturnoftheKing",8,0
"2003:TheLordoftheRings:TheReturnoftheKing",9,0
"2003:TheLordoftheRings:TheReturnoftheKing",10,0
"2003:TheLordoftheRings:TheReturnoftheKing",11,0
"2003:TheLordoftheRings:TheReturnoftheKing",12,0
"2003:TheLordoftheRings:TheReturnoftheKing",13,0
"2003:TheLordoftheRings:TheReturnoftheKing",14,0.06
"2003:TheLordoftheRings:TheReturnoftheKing",15,0
"2003:TheLordoftheRings:TheReturnoftheKing",16,0.002
"2003:TheLordoftheRings:TheReturnoftheKing",17,0.634
"2003:TheLordoftheRings:TheReturnoftheKing",18,0
"2003:TheLordoftheRings:TheReturnoftheKing",19,0
"2003:TheLordoftheRings:TheReturnoftheKing",20,0.007
"2003:TheLordoftheRings:TheReturnoftheKing",21,0
"2003:TheLordoftheRings:TheReturnoftheKing",22,0
"2003:TheLordoftheRings:TheReturnoftheKing",23,0
"2003:TheLordoftheRings:TheReturnoftheKing",24,0
"2003:TheLordoftheRings:TheReturnoftheKing",25,0
"2003:TheLordoftheRings:TheReturnoftheKing",26,0.004
"2003:TheLordoftheRings:TheReturnoftheKing",27,0
"2003:TheLordoftheRings:TheReturnoftheKing",28,0
"2003:TheLordoftheRings:TheReturnoftheKing",29,0
"2003:TheLordoftheRings:TheReturnoftheKing",30,0
"2003:TheLordoftheRings:TheReturnoftheKing",31,0
"2003:TheLordoftheRings:TheReturnoftheKing",32,0.003
"2003:TheLordoftheRings:TheReturnoftheKing",33,0
"2003:TheLordoftheRings:TheReturnoftheKing",34,0
"2003:TheLordoftheRings:TheReturnoftheKing",35,0.004
"2003:TheLordoftheRings:TheReturnoftheKing",36,0
"2003:TheLordoftheRings:TheReturnoftheKing",37,0
"2003:TheLordoftheRings:TheReturnoftheKing",38,0.001
"2003:TheLordoftheRings:TheReturnoftheKing",39,0
"2003:TheLordoftheRings:TheReturnoftheKing",40,0.001
"2003:TheLordoftheRings:TheReturnoftheKing",41,0
"2003:TheLordoftheRings:TheReturnoftheKing",42,0
"2003:TheLordoftheRings:TheReturnoftheKing",43,0
"2003:TheLordoftheRings:TheReturnoftheKing",44,0
"2003:TheLordoftheRings:TheReturnoftheKing",45,0
"2003:TheLordoftheRings:TheReturnoftheKing",46,0
"2003:TheLordoftheRings:TheReturnoftheKing",47,0
"2003:TheLordoftheRings:TheReturnoftheKing",48,0
"2003:TheLordoftheRings:TheReturnoftheKing",49,0
"2003:TheLordoftheRings:TheReturnoftheKing",50,0.264
"2004:FindingNeverland",1,0
"2004:FindingNeverland",2,0.003
"2004:FindingNeverland",3,0
"2004:FindingNeverland",4,0.22
"2004:FindingNeverland",5,0.019
"2004:FindingNeverland",6,0.026
"2004:FindingNeverland",7,0.049
"2004:FindingNeverland",8,0
"2004:FindingNeverland",9,0
"2004:FindingNeverland",10,0
"2004:FindingNeverland",11,0
"2004:FindingNeverland",12,0
"2004:FindingNeverland",13,0
"2004:FindingNeverland",14,0
"2004:FindingNeverland",15,0
"2004:FindingNeverland",16,0
"2004:FindingNeverland",17,0
"2004:FindingNeverland",18,0
"2004:FindingNeverland",19,0.11
"2004:FindingNeverland",20,0
"2004:FindingNeverland",21,0
"2004:FindingNeverland",22,0.147
"2004:FindingNeverland",23,0
"2004:FindingNeverland",24,0
"2004:FindingNeverland",25,0
"2004:FindingNeverland",26,0.028
"2004:FindingNeverland",27,0
"2004:FindingNeverland",28,0.005
"2004:FindingNeverland",29,0
"2004:FindingNeverland",30,0.002
