"","document","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","...52"
"267","1978:TheDeerHunter",0,0,0.047,0,0,0,0,0,0,0,0,0,0,0.122,0.003,0,0,0,0.005,0,0,0.021,0.043,0.121,0.023,0,0.016,0,0,0.025,0.015,0.003,0,0.001,0,0,0,0,0,0.12,0.016,0,0.076,0.002,0,0,0,0.002,0,0.337,16
"268","1979:AllThatJazz",0,0,0,0.091,0,0,0,0.016,0.168,0,0.168,0.001,0,0,0.002,0,0,0,0.231,0,0.005,0.009,0,0,0.005,0,0.002,0,0,0.181,0,0.001,0,0,0.003,0,0,0,0,0.002,0.019,0.09,0,0,0,0,0,0.002,0,0,17
"269","1979:ApocalypseNow",0,0,0.001,0.045,0,0,0,0.011,0.018,0.004,0,0,0.012,0.055,0,0,0.014,0,0.001,0,0,0,0.103,0,0,0.084,0.007,0,0,0.003,0,0.001,0,0.003,0,0,0.001,0,0.002,0.386,0,0.003,0.034,0,0,0.012,0,0,0,0.198,4
"270","1979:BreakingAway",0,0,0.012,0,0.041,0,0.001,0,0.077,0,0.085,0.223,0.001,0.054,0.006,0,0.001,0.032,0,0.001,0,0.028,0,0.133,0,0,0.004,0,0.001,0,0,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0,0.153,16
"271","1979:Kramervs.Kramer",0,0.001,0,0.044,0.013,0,0.001,0,0.109,0,0.003,0,0,0.166,0,0,0,0,0,0,0,0.059,0,0,0,0,0,0,0.001,0.026,0,0,0.024,0,0.014,0,0,0,0,0,0.007,0.027,0.082,0,0.33,0,0.015,0.014,0.05,0.012,3
"272","1979:NormaRae",0,0.033,0.012,0,0,0,0.016,0,0.03,0.046,0.09,0.003,0,0.169,0,0,0,0,0,0,0,0.025,0,0.069,0.005,0,0.002,0,0,0.025,0.019,0,0.021,0,0.037,0,0.002,0,0,0,0,0,0.05,0,0.074,0,0.12,0,0,0.148,16
"273","1980:CoalMiner'sDaughter",0.002,0.056,0.019,0,0,0,0,0,0.011,0,0.194,0,0,0,0.21,0,0,0,0,0,0,0,0,0.04,0,0.002,0,0.02,0,0.301,0,0,0.002,0.037,0,0,0,0,0.004,0.002,0,0.076,0,0,0,0,0.022,0.001,0,0,17
"274","1980:OrdinaryPeople",0,0,0.031,0.043,0,0,0.002,0.001,0.293,0,0.053,0,0,0,0.039,0,0.001,0.018,0.017,0,0,0.082,0,0.002,0,0.036,0.002,0,0.002,0.035,0,0,0,0,0.018,0,0,0,0,0,0.039,0.051,0.04,0,0.114,0,0.035,0.043,0,0,3
"275","1980:RagingBull",0,0,0.029,0,0,0,0,0,0.05,0,0.088,0,0,0.073,0,0,0,0,0.017,0,0.004,0,0.004,0,0.013,0,0,0,0,0.085,0.003,0.001,0,0,0,0.41,0,0,0,0,0,0.006,0.043,0.013,0.112,0,0,0,0.01,0.039,20
"276","1980:TheElephantMan",0.001,0,0.026,0.054,0,0.005,0.008,0,0.001,0.008,0,0,0,0.255,0,0,0,0.001,0.017,0,0.005,0,0,0,0,0,0,0.008,0,0,0.019,0,0,0,0,0,0,0.071,0,0,0.242,0,0.029,0,0,0,0.051,0,0,0.197,16
"277","1981:AtlanticCity",0,0,0,0.003,0,0,0,0.134,0.076,0,0.323,0.008,0,0,0,0.001,0.001,0,0,0.013,0,0.002,0,0,0,0.002,0.003,0,0,0.114,0,0,0.008,0,0,0.003,0,0.015,0.018,0,0,0.1,0,0.083,0.064,0,0,0,0.027,0,18
"278","1981:ChariotsofFire",0,0,0.015,0.242,0,0,0.045,0,0,0.045,0.023,0.002,0,0,0.232,0,0.008,0.031,0.002,0.124,0,0.004,0.013,0,0,0,0.007,0.023,0.001,0,0.023,0.001,0.016,0.024,0.034,0,0,0.072,0.013,0,0,0,0,0,0,0,0,0,0,0,5
"279","1981:OnGoldenPond",0.004,0.001,0.014,0.096,0,0,0.004,0,0.095,0.014,0.06,0,0,0.002,0.002,0,0.009,0,0,0.005,0.002,0.066,0,0,0,0.117,0,0,0,0.215,0,0.013,0.002,0,0,0,0,0.002,0.001,0,0.001,0.209,0,0,0,0,0.002,0.056,0,0.008,17
"280","1981:RaidersoftheLostArk",0.288,0,0.003,0.035,0,0,0.003,0,0,0,0.008,0.002,0.019,0.097,0,0.008,0.023,0.007,0,0.009,0,0,0.027,0,0.001,0.022,0.04,0,0,0,0.001,0,0,0,0.001,0.001,0,0,0.001,0.006,0,0,0.025,0,0,0,0,0,0,0.373,16
"281","1981:Reds",0,0,0,0.193,0,0,0.003,0.006,0.013,0.051,0.045,0,0,0,0,0,0,0,0,0.015,0,0.002,0.001,0,0,0,0,0.001,0.003,0.046,0.016,0,0.086,0,0,0.001,0,0.002,0.385,0,0,0.094,0,0,0,0,0,0,0.034,0,1
"282","1982:E.T.theExtraTerrestrial",0,0,0,0.047,0.001,0.012,0,0,0.002,0,0,0,0,0.078,0,0.624,0,0.008,0.002,0.001,0.004,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0.051,0,0.062,0,0,0.076,16
"283","1982:Gandhi",0,0,0.001,0.061,0.017,0,0,0,0,0.001,0,0,0,0.275,0,0,0.017,0,0,0.059,0,0,0.032,0,0,0,0,0.002,0,0,0.349,0,0.024,0,0,0,0.001,0,0.028,0,0.003,0,0,0,0,0.014,0,0,0.02,0.095,16
"284","1982:TheVerdict",0,0,0.04,0.072,0,0,0,0.021,0.001,0,0.002,0,0.002,0.068,0,0,0,0.004,0,0.005,0,0.004,0,0,0,0.001,0,0,0,0,0,0,0,0,0.071,0,0,0,0,0,0.111,0,0.194,0,0.175,0,0,0,0.225,0,20
"285","1982:Tootsie",0.002,0,0.019,0.014,0,0,0,0.001,0.253,0,0.035,0,0,0.097,0,0.01,0,0.001,0.098,0,0,0.026,0,0.001,0,0,0,0.006,0.004,0.004,0,0.001,0.022,0.076,0.022,0,0,0.001,0,0.001,0.022,0.025,0.127,0,0.105,0.003,0,0.006,0,0.018,3
"286","1983:TermsofEndearment",0,0,0.031,0.075,0,0,0,0.008,0.26,0.003,0.03,0,0,0.194,0,0.02,0,0,0,0,0,0.053,0,0.022,0,0,0,0,0,0.002,0,0,0,0,0.051,0,0,0,0.003,0,0.022,0.044,0,0,0.084,0.008,0.041,0,0,0.048,3
"287","1983:TheBigChill",0,0,0,0.268,0,0,0,0.048,0.305,0,0.215,0,0,0,0,0.004,0.001,0.006,0.006,0,0,0.045,0,0,0,0,0.01,0,0,0,0,0.001,0.052,0,0,0.008,0,0,0.004,0,0.009,0,0,0,0,0.006,0,0,0.009,0,5
"288","1983:TheDresser",0,0.001,0.022,0.152,0,0,0.035,0.005,0,0.004,0.043,0,0,0.008,0.023,0,0.001,0,0.149,0.078,0,0.007,0,0.001,0.001,0,0.003,0.132,0,0.006,0.001,0,0,0,0.001,0,0,0.038,0.045,0,0.043,0.083,0,0,0,0,0,0,0,0.119,5
"289","1983:TheRightStuff",0,0.001,0,0.162,0,0.001,0,0,0,0,0.178,0,0.19,0,0,0,0,0.022,0.001,0,0.001,0,0,0.015,0.001,0.002,0.161,0.012,0,0.044,0,0.001,0.102,0,0,0,0,0,0.047,0,0.027,0,0.001,0,0.015,0.007,0,0,0,0.009,5
"290","1984:Amadeus",0,0,0.104,0.031,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0.048,0.113,0,0.03,0,0,0,0,0,0.009,0.009,0,0,0,0,0.288,0,0,0,0.099,0,0,0.031,0.013,0.004,0,0,0.001,0,0,0,0.029,16
"291","1984:APassagetoIndia",0.136,0,0,0.247,0,0,0,0,0.002,0,0,0,0,0.002,0.014,0,0,0.018,0.001,0.047,0,0.019,0,0,0,0,0,0,0,0,0.046,0,0,0,0,0,0.001,0.209,0,0,0.031,0.16,0,0,0,0,0,0,0.067,0,11
"292","1984:ASoldier'sStory",0,0.084,0,0.074,0,0,0.003,0,0.006,0,0.187,0,0,0,0.001,0,0,0,0,0,0,0,0.267,0.001,0,0,0,0,0,0.219,0,0,0.038,0,0.032,0.007,0.001,0,0.033,0,0,0,0,0.001,0,0,0,0,0.044,0,4
"293","1984:PlacesintheHeart",0.009,0.32,0.015,0.019,0,0,0,0.066,0,0.001,0.316,0,0,0,0,0.003,0,0,0.006,0,0,0,0,0.001,0,0,0,0.029,0,0.038,0,0,0.009,0,0,0,0,0,0,0,0,0.152,0,0,0,0,0,0.012,0,0,2
"294","1984:TheKillingFields",0.006,0,0.003,0.137,0,0,0,0.001,0.013,0,0.07,0.02,0.006,0,0,0,0,0.002,0,0,0.013,0.029,0.023,0.001,0,0.023,0.107,0,0,0.035,0.002,0,0.15,0,0.001,0.002,0.005,0,0.303,0,0.012,0.018,0,0,0,0.007,0,0.002,0.007,0,1
"295","1985:KissoftheSpiderWoman",0.006,0,0,0.144,0,0,0,0,0.188,0.002,0.019,0.046,0,0.001,0.006,0,0,0,0.007,0.027,0,0.095,0,0.001,0.066,0,0,0.008,0,0.031,0,0,0,0,0,0.001,0.003,0.051,0.11,0,0,0.077,0,0.004,0,0,0.001,0,0.023,0.08,5
"296","1985:Prizzi'sHonor",0.001,0,0.095,0,0,0,0,0.175,0.001,0,0.305,0,0.002,0,0,0,0,0,0.001,0.012,0,0.1,0.002,0,0,0,0,0,0,0.04,0,0,0.004,0,0.001,0.006,0,0.001,0.006,0.001,0.001,0.126,0,0.102,0,0.001,0,0,0.012,0.001,18
"297","1985:TheColorPurple",0.003,0.209,0.001,0.003,0,0,0,0,0.011,0,0.166,0,0.001,0,0,0,0,0.002,0.018,0,0,0.123,0,0,0,0,0,0.002,0,0.202,0.002,0.006,0,0,0,0.002,0,0,0.003,0.008,0,0.179,0,0,0,0,0.057,0,0,0,17
"298","1985:Witness",0,0.087,0.308,0,0.004,0,0,0,0,0,0.005,0,0,0.194,0,0,0,0,0,0,0,0,0.004,0.045,0,0,0.001,0,0.011,0,0,0,0,0,0.029,0,0,0,0,0,0,0,0,0.088,0,0,0.011,0,0.008,0.203,9
"299","1986:ARoomwithaView",0,0,0.02,0.18,0,0,0.008,0,0.013,0,0,0.025,0,0,0,0,0,0,0,0.03,0,0.105,0,0,0,0,0.001,0.012,0,0,0.026,0,0,0,0.005,0,0.001,0.298,0,0,0,0.215,0,0.001,0,0.031,0,0,0,0.028,11
"300","1986:ChildrenofaLesserGod",0,0,0.03,0.089,0,0,0,0,0.164,0,0.032,0.002,0,0,0,0,0.006,0.017,0,0,0,0.068,0,0,0,0,0,0,0,0.583,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,17
"301","1986:HannahandHerSisters",0,0,0.009,0.03,0,0,0,0.002,0.109,0,0,0.001,0,0.097,0.38,0,0,0,0.02,0,0,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0,0.238,0.001,0,0,0,0.002,3
"302","1986:Platoon",0,0.002,0,0.024,0,0,0,0,0.018,0,0.043,0.005,0.012,0.085,0,0,0,0.001,0,0,0.001,0,0.05,0,0,0,0,0.004,0,0.02,0,0.003,0,0,0,0,0,0,0,0.468,0,0,0,0.002,0.001,0,0,0.004,0.002,0.253,4
"303","1986:TheMission",0,0,0,0.205,0,0,0,0,0,0.009,0,0,0.059,0,0,0.002,0,0,0,0.412,0,0.103,0,0,0,0,0,0.011,0,0,0.04,0,0,0.003,0,0,0,0.113,0,0.034,0,0,0,0.003,0,0,0,0,0,0,22
"304","1987:BroadcastNews",0,0,0.002,0.135,0,0,0,0,0.126,0,0.018,0.015,0.014,0.182,0.001,0,0,0,0.008,0,0,0.002,0,0,0,0.002,0.045,0,0.001,0.001,0,0,0.225,0.018,0,0,0.004,0,0.014,0,0.001,0,0,0.008,0.134,0,0,0.006,0.001,0.038,20
"305","1987:FatalAttraction",0,0,0.032,0.027,0.003,0,0.008,0,0.085,0.001,0,0.004,0,0.101,0.009,0.016,0,0.003,0,0,0,0.001,0,0.004,0,0,0,0,0,0.027,0,0,0,0,0.206,0,0,0.004,0.006,0.003,0.004,0.042,0.062,0.006,0.138,0.01,0.033,0.018,0.016,0.129,20
"306","1987:HopeandGlory",0,0,0.047,0,0,0.018,0.01,0,0.038,0,0.008,0,0,0.184,0,0,0.007,0,0,0,0.001,0.071,0.157,0,0.001,0.036,0.008,0.011,0,0,0.048,0,0.001,0.015,0,0,0,0.018,0.017,0,0,0,0,0,0,0,0.061,0.025,0,0.218,16
"307","1987:Moonstruck",0,0.001,0.328,0,0,0,0,0.001,0.027,0.002,0.026,0,0,0.077,0,0.013,0,0.008,0,0.027,0,0.044,0,0,0,0,0.018,0,0,0.024,0.001,0.005,0,0.026,0.001,0.001,0.001,0,0,0,0,0,0.151,0,0.101,0.001,0.018,0,0,0.096,9
"308","1987:TheLastEmperor",0,0,0.047,0.131,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0.017,0.004,0.408,0,0,0.003,0,0.021,0,0.032,0,0,0,0,0,0.027,0,0,0,0,0.04,0.144,0.032,0.005,0.054,0.026,0,0.002,0,0,0,0,0,22
"309","1988:DangerousLiaisons",0.001,0,0.037,0.451,0,0,0,0,0,0,0,0,0,0.043,0,0.001,0,0,0,0.037,0,0.001,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.323,0,0.001,0,0.098,0,0,0,0.001,0,0.001,0,0.001,11
"310","1988:MississippiBurning",0,0.114,0,0.052,0,0,0,0,0.003,0.104,0.149,0,0,0,0.013,0,0,0,0,0.005,0,0,0.001,0.038,0,0,0.001,0.009,0,0.303,0,0,0.047,0,0,0,0.02,0.003,0.022,0,0.001,0,0,0.04,0,0,0,0,0.075,0,17
"311","1988:RainMan",0,0,0.001,0.137,0,0,0,0.107,0.121,0,0.095,0.02,0.003,0,0,0,0,0,0.006,0,0,0.049,0,0.036,0,0,0.099,0,0,0.224,0,0.002,0,0.001,0,0,0,0,0,0,0.013,0.01,0,0,0,0,0,0.024,0.052,0,17
"312","1988:TheAccidentalTourist",0,0,0.039,0.066,0,0,0,0,0.079,0,0.037,0,0.001,0.085,0,0,0,0,0,0.002,0,0,0,0.03,0,0,0.026,0,0,0,0.001,0,0,0,0.002,0.001,0,0.008,0.001,0,0.008,0.048,0.101,0,0.178,0,0.154,0,0,0.131,20
"313","1988:WorkingGirl",0,0,0.043,0.01,0,0,0,0.023,0.101,0.003,0.05,0,0,0.17,0,0,0,0.005,0,0,0,0,0,0.038,0,0.014,0.01,0,0,0.006,0,0,0.067,0,0.052,0,0,0,0,0.005,0.005,0.002,0.127,0,0.196,0,0.001,0,0,0.07,20
"314","1989:BornontheFourthofJuly",0,0.002,0,0,0,0.008,0.001,0,0.068,0.021,0.041,0.011,0,0.071,0.006,0,0,0,0,0,0,0.008,0.03,0.007,0,0,0.001,0,0,0.01,0,0.004,0.025,0,0.076,0,0,0,0.034,0.151,0.045,0,0.008,0,0.011,0,0.025,0.104,0.002,0.23,16
"315","1989:DeadPoetsSociety",0.002,0,0.006,0.045,0,0,0.011,0,0.071,0,0.032,0,0,0.144,0.006,0,0.013,0.323,0.089,0,0,0.067,0.003,0,0.001,0,0,0.015,0.001,0,0,0,0,0,0.008,0,0,0.002,0,0,0,0,0.001,0,0.056,0.001,0,0.007,0,0.096,16
"316","1989:DrivingMissDaisy",0.002,0.075,0.121,0.036,0,0,0,0.016,0,0,0.02,0,0,0.04,0,0,0,0,0.001,0,0,0.004,0,0.141,0,0,0.006,0,0,0.074,0.01,0,0.004,0,0.016,0,0,0,0.014,0,0,0.029,0.148,0,0.078,0,0.164,0,0,0,20
"317","1989:FieldofDreams",0.002,0.045,0,0.039,0,0,0,0.009,0.058,0.012,0.083,0.001,0,0.099,0.008,0,0,0.006,0,0,0,0.039,0,0.067,0,0,0,0,0,0,0.003,0,0.007,0,0.272,0,0,0,0.004,0,0.012,0.013,0,0,0.122,0,0,0.01,0.001,0.086,20
"318","1989:MyLeftFoot",0,0,0.004,0,0,0,0.093,0,0,0,0.085,0,0,0,0.232,0,0.001,0,0,0.014,0,0.167,0,0.004,0,0,0,0,0,0.044,0,0,0.004,0.01,0.001,0.009,0,0.026,0,0,0.053,0.155,0,0.001,0,0,0.055,0,0,0.039,19
"319","1990:Awakenings",0,0.001,0.017,0.092,0,0.008,0,0,0,0,0,0,0,0.215,0,0.027,0,0.017,0.007,0,0,0,0,0.008,0,0.013,0,0,0,0,0,0,0.001,0.024,0.019,0.001,0,0,0.002,0,0.219,0,0.088,0,0.14,0,0.016,0,0,0.084,16
"320","1990:DanceswithWolves",0,0.001,0,0.019,0,0,0,0,0,0,0.008,0,0,0.091,0,0,0.008,0,0,0,0,0.005,0.023,0,0,0,0,0,0,0.01,0,0.604,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.228,16
"321","1990:Ghost",0,0,0,0.003,0,0,0,0.033,0.057,0,0,0,0.017,0.173,0,0.018,0,0,0.007,0,0,0.006,0,0,0.013,0,0,0,0,0.047,0,0,0,0.003,0,0,0,0.004,0,0,0.006,0,0.061,0.128,0.101,0.005,0,0,0,0.316,16
"322","1990:TheGodfatherPartIII",0.02,0,0.01,0.047,0.001,0.001,0.006,0.013,0,0,0,0,0.012,0.086,0,0.001,0,0,0,0.001,0.001,0.022,0.054,0.034,0.004,0.029,0.061,0,0,0,0.001,0.001,0.13,0,0.07,0,0,0.001,0,0.012,0,0,0.085,0.149,0.053,0.039,0,0,0,0.054,20
"323","1991:BeautyandtheBeast",0.002,0,0.1,0.021,0.001,0.284,0,0,0,0,0,0,0,0.081,0.001,0.012,0.105,0,0.003,0,0,0.027,0,0,0,0,0,0.001,0.001,0,0,0.012,0,0.007,0,0,0,0.056,0,0.001,0,0.014,0,0,0,0,0,0.001,0,0.268,16
"324","1991:Bugsy",0.023,0,0.001,0.147,0,0.005,0,0.198,0.081,0.004,0.28,0.049,0,0,0,0,0,0,0,0,0,0,0.001,0,0.001,0,0,0.005,0.001,0.023,0,0.002,0.028,0,0.001,0,0,0,0,0,0.003,0.072,0.021,0.02,0,0,0,0,0.026,0.007,18
"325","1991:JFK",0,0.009,0,0.097,0,0,0.001,0.005,0.02,0.014,0.038,0.002,0.011,0.037,0,0,0.002,0,0.004,0.001,0,0,0,0.024,0.008,0,0.019,0,0,0.004,0.009,0.004,0.3,0,0,0,0,0,0.091,0.022,0.007,0,0,0.113,0.038,0.015,0.019,0,0.072,0.015,20
"326","1991:ThePrinceofTides",0,0.004,0,0.157,0.001,0,0,0,0.151,0,0.094,0,0.001,0,0,0.001,0,0,0,0,0,0.147,0,0,0.003,0.022,0,0.002,0,0.108,0,0,0,0,0.032,0.001,0,0.013,0.026,0,0.028,0.136,0,0,0.001,0,0.001,0.07,0.001,0.001,5
"327","1991:TheSilenceoftheLambs",0.002,0.003,0,0.026,0,0,0,0,0.02,0.004,0,0,0.008,0.168,0.007,0,0,0.017,0,0,0,0,0.003,0.025,0.158,0.002,0.014,0,0,0.008,0,0.002,0.024,0,0.002,0,0,0,0,0.002,0.035,0,0.004,0.095,0.063,0.019,0.016,0,0.009,0.264,16
"328","1992:AFewGoodMen",0,0,0,0.161,0,0,0.013,0,0,0,0.023,0,0,0.02,0,0,0,0.008,0,0,0,0,0.178,0.005,0.006,0,0.008,0,0,0.034,0,0,0.023,0,0.028,0,0,0,0.001,0,0,0,0.013,0.001,0.119,0,0,0.005,0.352,0,4
"329","1992:HowardsEnd",0,0.012,0,0.273,0.003,0.001,0.001,0.048,0,0,0,0,0,0,0.088,0.001,0.02,0,0,0,0,0.054,0,0,0,0,0.001,0,0,0,0,0,0,0.016,0,0,0,0.112,0.012,0,0.003,0.329,0,0.006,0.002,0,0.001,0,0,0.018,12
"330","1992:ScentofaWoman",0,0,0,0.108,0.001,0.001,0,0.025,0.097,0,0.098,0,0,0,0.079,0,0.012,0.024,0.002,0.028,0,0.063,0.037,0.004,0,0,0.037,0,0,0.247,0,0.005,0.027,0,0,0.001,0,0,0.001,0,0,0,0.036,0.011,0,0.011,0,0.034,0.01,0,17
"331","1992:TheCryingGame",0,0.016,0.08,0.025,0.002,0,0.009,0,0.09,0,0.061,0,0,0.084,0.003,0.006,0,0,0,0,0,0,0.015,0.038,0,0,0,0,0,0,0.039,0,0,0.017,0,0,0,0,0,0,0.005,0.012,0.1,0.044,0.003,0,0.024,0,0,0.325,16
"332","1993:IntheNameoftheFather",0,0,0,0.126,0,0,0.086,0,0.022,0.003,0.055,0,0,0,0,0,0,0,0,0.046,0.002,0.127,0.027,0,0.056,0,0,0.006,0,0.087,0.031,0,0.005,0,0,0.005,0,0,0.072,0,0,0.001,0,0.046,0,0,0,0,0.197,0,5
"333","1993:Schindler'sList",0.011,0,0.019,0.096,0,0.001,0.001,0.018,0,0,0,0,0,0.129,0,0,0,0.001,0,0.013,0,0,0.035,0.021,0.037,0.001,0.013,0,0.021,0,0.272,0,0,0,0,0,0.001,0,0.036,0,0.011,0,0.094,0.005,0.126,0,0,0,0.002,0.035,16
"334","1993:TheFugitive",0,0,0.005,0.005,0,0,0,0.002,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.056,0.046,0.008,0.032,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.115,0,0.056,0.287,0.216,0.002,0,0,0.022,0.124,20
"335","1993:TheRemainsoftheDay",0,0.002,0.094,0.471,0,0.001,0,0,0,0,0.013,0.002,0.002,0,0,0,0,0,0,0,0.001,0.037,0,0,0,0.014,0.003,0,0.001,0,0,0,0,0,0,0,0.001,0.153,0.149,0,0,0.044,0,0,0,0.011,0,0,0,0,5
"336","1994:ForrestGump",0.001,0.005,0,0,0,0.002,0,0.009,0.035,0.07,0.002,0,0,0,0.005,0,0.001,0.017,0,0,0,0.004,0.131,0.077,0.006,0.05,0,0,0,0.059,0,0,0.086,0.02,0.079,0,0,0,0,0.035,0.011,0.006,0,0,0.034,0,0.19,0.012,0,0.052,20
"337","1994:FourWeddingsandaFuneral",0,0.001,0.391,0.084,0.001,0,0,0.002,0.074,0,0,0.005,0,0.134,0,0,0,0,0,0,0,0.054,0,0,0,0,0,0.011,0,0.007,0.006,0,0,0.012,0,0.015,0.006,0.033,0,0.009,0,0.087,0.001,0.001,0,0,0.005,0,0,0.058,9
"338","1994:PulpFiction",0,0.014,0.007,0.018,0,0,0,0.014,0.099,0,0.039,0.104,0,0,0,0,0.012,0,0,0,0,0.007,0,0.074,0,0,0,0.009,0,0.173,0,0.001,0,0,0,0.027,0,0,0,0.011,0,0,0.062,0.034,0.195,0.001,0.003,0,0.005,0.089,20
"339","1994:QuizShow",0,0.001,0.001,0.097,0,0,0,0.07,0,0,0.047,0,0.012,0.027,0.012,0.031,0,0.053,0.002,0.009,0.001,0.022,0,0,0,0.01,0.004,0.005,0.016,0,0,0,0.236,0.069,0.013,0.004,0,0,0,0,0,0.001,0.039,0.007,0.128,0.017,0,0.023,0.04,0.001,20
"340","1994:TheShawshankRedemption",0,0.013,0,0.016,0,0.001,0,0.027,0,0,0.053,0,0,0.072,0,0,0,0.004,0,0,0,0,0,0.042,0.345,0.008,0,0.001,0.008,0.047,0.008,0,0.006,0,0.01,0,0,0,0,0,0,0,0.02,0.001,0.054,0,0,0,0.018,0.244,16
"341","1995:Apollo13",0.001,0,0,0.113,0,0,0,0,0,0.002,0.079,0.001,0.522,0.001,0,0,0,0,0,0,0,0,0,0.013,0,0,0.058,0,0,0.096,0,0.002,0.039,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.023,0,0.045,13
"342","1995:Babe",0,0.058,0,0.173,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0.049,0,0,0.003,0,0.021,0.011,0.282,0.113,0,0.027,0,0,0.001,0.003,0,0.047,0.002,0,0.001,0.162,0,0,0,0,0,0.038,0,0.006,5
"343","1995:Braveheart",0,0.023,0.042,0.019,0,0,0.001,0,0,0,0,0,0,0.083,0,0,0.309,0,0,0.112,0,0.053,0.073,0,0.005,0,0,0.013,0.019,0.005,0,0.003,0,0.001,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,0,0.227,7
"344","1995:SenseandSensibility",0,0,0.055,0.165,0,0,0,0,0.001,0,0,0,0,0.279,0.001,0,0.028,0,0,0,0,0.048,0,0.017,0,0,0,0.012,0.005,0,0.001,0,0,0.002,0,0,0,0.266,0,0,0,0.037,0,0,0,0,0.008,0,0,0.073,11
"345","1995:ThePostman(IlPostino)",0.004,0.021,0,0.137,0,0.01,0.004,0,0.007,0,0.216,0.002,0,0,0,0,0.008,0,0.019,0.105,0.007,0.005,0.01,0.002,0,0,0,0.02,0,0.07,0,0.033,0.013,0,0,0.005,0,0.002,0.262,0.016,0,0,0,0,0,0,0,0.016,0,0.003,1
"346","1996:Fargo",0.001,0,0,0.005,0,0.001,0,0.071,0,0.001,0,0,0.005,0.085,0,0,0,0.001,0,0,0,0,0,0.321,0.002,0.001,0.001,0,0,0.089,0,0,0.014,0,0,0,0,0,0,0,0,0,0.069,0.061,0.047,0,0.006,0.019,0,0.199,16
"347","1996:JerryMaguire",0.003,0,0,0.08,0,0.007,0,0.063,0.176,0,0.006,0,0.013,0.084,0.009,0,0,0.002,0.008,0.001,0.004,0.013,0.001,0.008,0.005,0.005,0.014,0.001,0,0,0,0.001,0.016,0.014,0.052,0.085,0,0,0,0,0,0.008,0,0,0.244,0,0.003,0.016,0,0.058,3
"348","1996:Secrets&Lies",0,0,0.042,0.066,0,0,0.081,0,0.126,0,0.006,0,0,0.001,0.005,0,0,0,0,0,0,0.04,0,0.011,0,0,0.004,0,0.005,0.284,0.001,0,0.014,0,0.001,0,0,0,0,0,0,0.255,0.001,0,0.009,0,0,0.049,0,0,17
"349","1996:Shine",0.001,0,0.031,0.052,0,0,0.003,0,0.004,0.017,0,0,0,0.131,0.012,0.009,0.002,0.05,0.003,0,0.003,0.029,0,0,0,0,0,0,0.001,0.004,0,0.004,0,0.189,0,0,0.002,0,0.032,0,0,0.041,0,0,0.113,0,0.097,0,0,0.167,16
"350","1996:TheEnglishPatient",0.167,0,0.088,0.025,0,0,0,0,0,0,0,0,0,0.119,0.009,0,0.005,0,0.002,0.023,0,0,0.079,0,0,0.013,0.043,0,0.004,0,0.007,0.009,0,0.007,0,0,0,0.019,0,0.019,0.093,0.034,0,0,0,0,0.009,0,0,0.224,16
"351","1997:AsGoodasItGets",0.006,0.005,0,0.116,0,0.009,0,0.001,0.239,0,0.028,0,0,0.138,0.018,0,0,0,0,0.001,0,0.021,0.001,0.006,0,0.001,0,0,0.001,0.003,0,0,0.004,0.026,0,0,0,0.008,0.001,0,0.031,0,0.03,0.019,0.233,0,0.014,0.001,0,0.037,3
"352","1997:GoodWillHunting",0,0,0,0.092,0,0,0.008,0.04,0.056,0.034,0.076,0.001,0,0.065,0,0.003,0.001,0.165,0,0,0,0,0,0.044,0.028,0,0.018,0,0,0.083,0.004,0,0,0.005,0.031,0.018,0.003,0,0,0,0.006,0,0.006,0,0.171,0,0,0.006,0.034,0,20
"353","1997:L.A.Confidential",0,0.004,0,0.026,0,0.001,0.013,0,0.017,0.055,0.085,0,0,0.039,0,0,0,0.045,0.013,0,0,0.005,0.014,0.054,0.026,0.002,0.002,0,0,0,0,0.005,0.049,0,0,0.011,0.002,0,0,0,0,0,0.048,0.236,0.083,0,0,0,0.034,0.131,20
"354","1997:TheFullMonty",0,0,0.11,0,0.001,0,0.168,0.031,0.113,0,0.263,0,0,0,0,0,0,0,0.023,0,0.005,0,0,0,0.031,0,0,0.004,0.035,0.094,0.016,0,0.015,0.039,0,0,0,0,0,0,0,0,0.014,0,0,0,0,0.035,0,0,18
